,CensusTract,County,LILATracts_1And10,Urban,Rural,laseniors20share,lakids20share,lahunv20share,POP2010,pop_in_des
7092,6041101100,Marin,0,1,0,0.0,0.0,0.0,2569,0
7093,6041101200,Marin,0,1,0,0.0,0.0,0.0,2682,0
7094,6041102100,Marin,0,0,1,0.0,0.0,0.0,2295,0
7095,6041102202,Marin,0,1,0,0.0,0.0,0.0,5885,0
7096,6041102203,Marin,0,1,0,0.0,0.0,0.0,4753,0
7097,6041103100,Marin,0,1,0,0.0,0.0,0.0,7168,0
7098,6041103200,Marin,0,1,0,0.0,0.0,0.0,6504,0
7099,6041104101,Marin,0,1,0,0.0,0.0,0.0,7819,0
7100,6041104102,Marin,0,1,0,0.0,0.0,0.0,5135,0
7101,6041104200,Marin,0,0,1,0.0,0.0,0.0,5722,0
7102,6041104300,Marin,0,0,1,0.0,0.0,0.0,1530,0
7103,6041105000,Marin,0,1,0,0.0,0.0,0.0,6590,0
7104,6041106001,Marin,0,1,0,0.0,0.0,0.0,4048,0
7105,6041106002,Marin,1,1,0,0.0,0.0,0.0,5625,5625
7106,6041107000,Marin,0,1,0,0.0,0.0,0.0,6142,0
7107,6041108100,Marin,0,1,0,0.0,0.0,0.0,6406,0
7108,6041108200,Marin,0,1,0,0.0,0.0,0.0,6836,0
7109,6041109001,Marin,0,1,0,0.0,0.0,0.0,3853,0
7110,6041109002,Marin,0,1,0,0.0,0.0,0.0,3956,0
7111,6041110100,Marin,0,1,0,0.0,0.0,0.0,5849,0
7112,6041110200,Marin,0,1,0,0.0,0.0,0.0,5327,0
7113,6041111000,Marin,0,1,0,0.0,0.0,0.0,5852,0
7114,6041112100,Marin,0,1,0,0.0,0.0,0.0,4315,0
7115,6041112201,Marin,0,1,0,0.0,0.0,0.0,7809,0
7116,6041112202,Marin,0,1,0,0.0,0.0,0.0,4217,0
7117,6041113000,Marin,0,0,1,0.0,0.0,0.0,3656,0
7118,6041114100,Marin,0,1,0,0.0,0.0,0.0,5133,0
7119,6041114200,Marin,0,1,0,0.0,0.0,0.0,3087,0
7120,6041115000,Marin,0,1,0,0.0,0.0,0.0,7249,0
7121,6041116000,Marin,0,1,0,0.0,0.0,0.0,3070,0
7122,6041117000,Marin,0,1,0,0.0,0.0,0.0,4527,0
7123,6041118100,Marin,0,1,0,0.0,0.0,0.0,2407,0
7124,6041119100,Marin,0,1,0,0.0,0.0,0.0,4609,0
7125,6041119201,Marin,0,1,0,0.0,0.0,0.0,3288,0
7126,6041119202,Marin,0,1,0,0.0,0.0,0.0,3361,0
7127,6041120000,Marin,0,1,0,0.0,0.0,0.0,6027,0
7128,6041121100,Marin,0,1,0,0.0,0.0,0.0,5175,0
7129,6041121200,Marin,0,1,0,0.0,0.0,0.0,5601,0
7130,6041122000,Marin,0,1,0,0.0,0.0,0.0,4854,0
7131,6041123000,Marin,0,1,0,0.0,0.0,0.0,2074,0
7132,6041124100,Marin,0,1,0,0.0,0.0,0.0,5441,0
7133,6041124200,Marin,0,1,0,0.0,0.0,0.0,5626,0
7134,6041125000,Marin,0,1,0,0.0,0.0,0.0,4262,0
7135,6041126100,Marin,0,1,0,0.0,0.0,0.0,5808,0
7136,6041126200,Marin,0,1,0,0.0,0.0,0.0,4249,0
7137,6041127000,Marin,0,1,0,0.0,0.0,0.0,4579,0
7138,6041128100,Marin,0,1,0,0.0,0.0,0.0,6505,0
7139,6041128200,Marin,0,1,0,0.0,0.0,0.0,4582,0
7140,6041129000,Marin,0,1,0,0.0,0.0,0.0,2359,0
7141,6041130201,Marin,0,1,0,0.0,0.0,0.0,3191,0
7142,6041130202,Marin,0,1,0,0.0,0.0,0.0,4453,0
7143,6041131100,Marin,0,1,0,0.0,0.0,0.0,1038,0
7144,6041132100,Marin,0,0,1,0.0,0.0,0.0,2311,0
7145,6041132200,Marin,0,0,1,0.0,0.0,0.0,1774,0
7146,6041133000,Marin,0,0,1,0.0,0.0,0.0,3226,0
7147,6043000101,Mariposa,0,0,1,0.0,0.0,0.0,3929,0
7148,6043000102,Mariposa,0,0,1,0.0,0.0,0.0,2719,0
7149,6043000200,Mariposa,0,0,1,0.0,0.0,0.0,3352,0
7150,6043000301,Mariposa,0,0,1,0.0,0.0,0.0,3743,0
7151,6043000302,Mariposa,0,0,1,0.0,0.0,0.0,2706,0
7152,6043000400,Mariposa,0,0,1,0.244471449077,0.412837074297,0.0,1802,0
7153,6045010100,Mendocino,0,0,1,0.0,0.0,0.0,2587,0
7154,6045010200,Mendocino,1,0,1,0.0,0.0,0.0,4155,4155
7155,6045010300,Mendocino,0,0,1,0.0,0.0,0.0,4272,0
7156,6045010400,Mendocino,0,1,0,0.0,0.0,0.0,3467,0
7157,6045010500,Mendocino,0,1,0,0.0,0.0,0.0,4439,0
7158,6045010600,Mendocino,0,1,0,0.0,0.0,0.0,6917,0
7159,6045010700,Mendocino,1,1,0,0.0,0.0,0.0,6203,6203
7160,6045010801,Mendocino,0,0,1,0.0,0.0,0.0,5915,0
7161,6045010802,Mendocino,0,0,1,0.0,0.0,0.0,1785,0
7162,6045010900,Mendocino,0,0,1,0.0,0.0,0.0,4332,0
7163,6045011001,Mendocino,0,0,1,0.0,0.0,0.0,1952,0
7164,6045011002,Mendocino,0,0,1,0.0,0.0,0.0,5364,0
7165,6045011102,Mendocino,0,0,1,0.0,0.0,0.0,3915,0
7166,6045011200,Mendocino,1,0,1,0.0,0.0,0.0,3293,3293
7167,6045011300,Mendocino,1,1,0,0.0,0.0,0.0,5972,5972
7168,6045011400,Mendocino,0,1,0,0.0,0.0,0.0,4469,0
7169,6045011500,Mendocino,0,1,0,0.0,0.0,0.0,6739,0
7170,6045011600,Mendocino,0,1,0,0.0,0.0,0.0,5802,0
7171,6045011700,Mendocino,0,0,1,0.0,0.0,0.0,4181,0
7172,6045011800,Mendocino,1,0,1,0.0,0.0,0.0,2082,2082
7173,6047000201,Merced,0,0,1,0.0,0.0,0.0,3626,0
7174,6047000202,Merced,0,0,1,0.0,0.0,0.0,1841,0
7175,6047000203,Merced,0,1,0,0.0,0.0,0.0,9272,0
7176,6047000301,Merced,1,1,0,0.0,0.0,0.0,4790,4790
7177,6047000303,Merced,0,0,1,0.0,0.0,0.0,2158,0
7178,6047000304,Merced,1,1,0,0.0,0.0,0.0,9116,9116
7179,6047000401,Merced,0,0,1,0.0,0.0,0.0,1834,0
7180,6047000402,Merced,0,1,0,0.0,0.0,0.0,8071,0
7181,6047000503,Merced,0,0,1,0.0,0.0,0.0,3292,0
7182,6047000504,Merced,0,1,0,0.0,0.0,0.0,6129,0
7183,6047000505,Merced,0,0,1,0.0,0.0,0.0,6156,0
7184,6047000601,Merced,0,1,0,0.0,0.0,0.0,5438,0
7185,6047000602,Merced,0,1,0,0.0,0.0,0.0,3550,0
7186,6047000603,Merced,0,1,0,0.0,0.0,0.0,6143,0
7187,6047000701,Merced,0,1,0,0.0,0.0,0.0,3191,0
7188,6047000702,Merced,0,1,0,0.0,0.0,0.0,4903,0
7189,6047000801,Merced,0,1,0,0.0,0.0,0.0,4444,0
7190,6047000802,Merced,1,1,0,0.0,0.0,0.0,4296,4296
7191,6047000901,Merced,0,0,1,0.0,0.0,0.0,3970,0
7192,6047000902,Merced,0,1,0,0.0,0.0,0.0,8419,0
7193,6047001002,Merced,0,1,0,0.0,0.0,0.0,13467,0
7194,6047001003,Merced,0,1,0,0.0,0.0,0.0,4061,0
7195,6047001004,Merced,0,1,0,0.0,0.0,0.0,3968,0
7196,6047001005,Merced,0,1,0,0.0,0.0,0.0,2406,0
7197,6047001101,Merced,0,1,0,0.0,0.0,0.0,5880,0
7198,6047001200,Merced,0,1,0,0.0,0.0,0.0,5023,0
7199,6047001301,Merced,0,1,0,0.0,0.0,0.0,3213,0
7200,6047001302,Merced,0,1,0,0.0,0.0,0.0,3264,0
7201,6047001401,Merced,0,1,0,0.0,0.0,0.0,3953,0
7202,6047001402,Merced,1,1,0,0.0,0.0,0.0,4277,4277
7203,6047001501,Merced,1,1,0,0.0,0.0,0.0,2693,2693
7204,6047001502,Merced,0,1,0,0.0,0.0,0.0,2822,0
7205,6047001503,Merced,1,1,0,0.0,0.0,0.0,4438,4438
7206,6047001601,Merced,0,1,0,0.0,0.0,0.0,4498,0
7207,6047001602,Merced,1,1,0,0.0,0.0,0.0,7243,7243
7208,6047001700,Merced,1,1,0,0.0,0.0,0.0,6335,6335
7209,6047001801,Merced,0,0,1,0.0,0.0,0.0,4288,0
7210,6047001901,Merced,1,1,0,0.0,0.0,0.0,5739,5739
7211,6047001902,Merced,0,0,1,0.0,0.0,0.0,2572,0
7212,6047002000,Merced,0,0,1,0.0,0.0,0.0,7835,0
7213,6047002100,Merced,0,0,1,0.0,0.0,0.0,3862,0
7214,6047002201,Merced,0,1,0,0.0,0.0,0.0,6097,0
7215,6047002202,Merced,0,1,0,0.0,0.0,0.0,9923,0
7216,6047002301,Merced,0,1,0,0.0,0.0,0.0,6680,0
7217,6047002302,Merced,0,1,0,0.0,0.0,0.0,13709,0
7218,6047002401,Merced,0,0,1,0.0,0.0,0.0,1756,0
7219,6047002402,Merced,1,1,0,0.0,0.0,0.0,7505,7505
7220,6047002500,Merced,0,0,1,0.0,0.0,0.0,2328,0
7221,6047002600,Merced,0,1,0,0.0,0.0,0.0,5319,0
7222,6049000100,Modoc,0,1,0,0.0,0.0,0.0,3518,0
7223,6049000200,Modoc,1,0,1,0.249641083602,0.203323343618,0.0154563406556,1910,1910
7224,6049000300,Modoc,1,0,1,0.0713159691964,0.011154889351,0.00118360988008,2993,2993
7225,6049000400,Modoc,1,0,1,0.451917844602,0.469200118851,0.00935364988472,1265,1265
7226,6051000101,Mono,0,0,1,0.133892800452,0.137306637662,0.00222197091547,3463,0
7227,6051000102,Mono,0,0,1,0.969526402166,0.999761938902,0.0715157552973,2502,0
7228,6051000200,Mono,0,1,0,0.0,0.0,0.0,8237,0
7229,6053000101,Monterey,0,0,1,0.0,0.0,0.0,2079,0
7230,6053000102,Monterey,0,1,0,0.0,0.0,0.0,9054,0
7231,6053000103,Monterey,0,1,0,0.0,0.0,0.0,3894,0
7232,6053000104,Monterey,0,1,0,0.0,0.0,0.0,3478,0
7233,6053000200,Monterey,0,1,0,0.0,0.0,0.0,6884,0
7234,6053000300,Monterey,0,1,0,0.0,0.0,0.0,4177,0
7235,6053000400,Monterey,1,1,0,0.0,0.0,0.0,7161,7161
7236,6053000501,Monterey,0,1,0,0.0,0.0,0.0,4842,0
7237,6053000502,Monterey,0,1,0,0.0,0.0,0.0,4161,0
7238,6053000600,Monterey,0,1,0,0.0,0.0,0.0,7143,0
7239,6053000701,Monterey,0,1,0,0.0,0.0,0.0,6439,0
7240,6053000702,Monterey,0,1,0,0.0,0.0,0.0,6371,0
7241,6053000800,Monterey,0,1,0,0.0,0.0,0.0,5628,0
7242,6053000900,Monterey,0,1,0,0.0,0.0,0.0,5746,0
7243,6053001200,Monterey,0,1,0,0.0,0.0,0.0,3178,0
7244,6053001300,Monterey,0,1,0,0.0,0.0,0.0,2548,0
7245,6053001400,Monterey,0,1,0,0.0,0.0,0.0,2680,0
7246,6053001500,Monterey,0,1,0,0.0,0.0,0.0,5741,0
7247,6053001600,Monterey,0,1,0,0.0,0.0,0.0,2642,0
7248,6053001700,Monterey,0,1,0,0.0,0.0,0.0,3780,0
7249,6053001801,Monterey,0,1,0,0.0,0.0,0.0,3957,0
7250,6053001802,Monterey,0,1,0,0.0,0.0,0.0,5078,0
7251,6053010101,Monterey,0,0,1,0.0,0.0,0.0,4518,0
7252,6053010102,Monterey,0,0,1,0.0,0.0,0.0,3279,0
7253,6053010202,Monterey,0,1,0,0.0,0.0,0.0,4386,0
7254,6053010305,Monterey,0,1,0,0.0,0.0,0.0,4371,0
7255,6053010306,Monterey,0,0,1,0.0,0.0,0.0,1250,0
7256,6053010400,Monterey,0,1,0,0.0,0.0,0.0,6481,0
7257,6053010501,Monterey,0,0,1,0.0,0.0,0.0,6339,0
7258,6053010504,Monterey,0,1,0,0.0,0.0,0.0,4732,0
7259,6053010505,Monterey,0,1,0,0.0,0.0,0.0,4892,0
7260,6053010506,Monterey,0,1,0,0.0,0.0,0.0,4752,0
7261,6053010603,Monterey,0,1,0,0.0,0.0,0.0,7304,0
7262,6053010604,Monterey,0,1,0,0.0,0.0,0.0,5512,0
7263,6053010605,Monterey,0,1,0,0.0,0.0,0.0,4219,0
7264,6053010606,Monterey,1,1,0,0.0,0.0,0.0,6299,6299
7265,6053010607,Monterey,0,1,0,0.0,0.0,0.0,4430,0
7266,6053010608,Monterey,0,1,0,0.0,0.0,0.0,3646,0
7267,6053010701,Monterey,0,1,0,0.0,0.0,0.0,6769,0
7268,6053010702,Monterey,0,0,1,0.0,0.0,0.0,3911,0
7269,6053010804,Monterey,1,1,0,0.0,0.0,0.0,5029,5029
7270,6053010900,Monterey,0,1,0,0.0,0.0,0.0,10109,0
7271,6053011000,Monterey,0,0,1,0.0,0.0,0.0,5933,0
7272,6053011101,Monterey,0,0,1,0.0,0.0,0.0,5188,0
7273,6053011102,Monterey,0,1,0,0.0,0.0,0.0,11454,0
7274,6053011202,Monterey,0,1,0,0.0,0.0,0.0,6868,0
7275,6053011203,Monterey,0,1,0,0.0,0.0,0.0,7173,0
7276,6053011204,Monterey,0,0,1,0.0,0.0,0.0,3190,0
7277,6053011302,Monterey,0,1,0,0.0,0.0,0.0,5813,0
7278,6053011303,Monterey,0,0,1,0.0,0.0,0.0,3775,0
7279,6053011304,Monterey,1,1,0,0.0,0.0,0.0,6688,6688
7280,6053011400,Monterey,0,0,1,0.0574302420337,0.024532910988,0.00122621061426,3778,0
7281,6053011502,Monterey,1,0,1,0.302535669468,0.359641997158,0.00697897115769,1710,1710
7282,6053011602,Monterey,0,0,1,0.0,0.0,0.0,5266,0
7283,6053011604,Monterey,0,0,1,0.0,0.0,0.0,1913,0
7284,6053011700,Monterey,0,1,0,0.0,0.0,0.0,3810,0
7285,6053011801,Monterey,0,1,0,0.0,0.0,0.0,1885,0
7286,6053011802,Monterey,0,1,0,0.0,0.0,0.0,1830,0
7287,6053011900,Monterey,0,1,0,0.0,0.0,0.0,4449,0
7288,6053012000,Monterey,0,1,0,0.0,0.0,0.0,3563,0
7289,6053012100,Monterey,0,1,0,0.0,0.0,0.0,2263,0
7290,6053012200,Monterey,0,1,0,0.0,0.0,0.0,2683,0
7291,6053012302,Monterey,0,1,0,0.0,0.0,0.0,1872,0
7292,6053012401,Monterey,0,1,0,0.0,0.0,0.0,1682,0
7293,6053012402,Monterey,0,1,0,0.0,0.0,0.0,2987,0
7294,6053012502,Monterey,0,1,0,0.0,0.0,0.0,5082,0
7295,6053012600,Monterey,0,1,0,0.0,0.0,0.0,2254,0
7296,6053012700,Monterey,0,1,0,0.0,0.0,0.0,3299,0
7297,6053012800,Monterey,0,1,0,0.0,0.0,0.0,5154,0
7298,6053013000,Monterey,0,1,0,0.0,0.0,0.0,2968,0
7299,6053013100,Monterey,0,1,0,0.0,0.0,0.0,1930,0
7300,6053013200,Monterey,0,0,1,0.0,0.0,0.0,4225,0
7301,6053013300,Monterey,0,1,0,0.0,0.0,0.0,5693,0
7302,6053013400,Monterey,0,1,0,0.0,0.0,0.0,1624,0
7303,6053013500,Monterey,0,1,0,0.0,0.0,0.0,4920,0
7304,6053013600,Monterey,0,1,0,0.0,0.0,0.0,4396,0
7305,6053013700,Monterey,0,1,0,0.0,0.0,0.0,5131,0
7306,6053013800,Monterey,0,1,0,0.0,0.0,0.0,5548,0
7307,6053013900,Monterey,0,1,0,0.0,0.0,0.0,2673,0
7308,6053014000,Monterey,0,1,0,0.0,0.0,0.0,2637,0
7309,6053014102,Monterey,1,1,0,0.0,0.0,0.0,2259,2259
7310,6053014104,Monterey,0,1,0,0.0,0.0,0.0,1611,0
7311,6053014105,Monterey,0,1,0,0.0,0.0,0.0,2688,0
7312,6053014107,Monterey,0,1,0,0.0,0.0,0.0,7088,0
7313,6053014201,Monterey,0,1,0,0.0,0.0,0.0,5133,0
7314,6053014202,Monterey,0,1,0,0.0,0.0,0.0,4075,0
7315,6053014301,Monterey,0,1,0,0.0,0.0,0.0,3602,0
7316,6053014302,Monterey,0,1,0,0.0,0.0,0.0,4024,0
7317,6053014500,Monterey,0,1,0,0.0,0.0,0.0,4410,0
7318,6053014601,Monterey,1,1,0,0.0,0.0,0.0,5232,5232
7319,6053014700,Monterey,0,1,0,0.0,0.0,0.0,6620,0
7320,6053014800,Monterey,0,0,1,0.0,0.0,0.0,6112,0
7321,6053980000,Monterey,0,1,0,0.0,0.0,0.0,7,0
7322,6055200201,Napa,0,1,0,0.0,0.0,0.0,3466,0
7323,6055200202,Napa,0,1,0,0.0,0.0,0.0,2856,0
7324,6055200203,Napa,0,1,0,0.0,0.0,0.0,2497,0
7325,6055200301,Napa,0,1,0,0.0,0.0,0.0,5095,0
7326,6055200302,Napa,0,1,0,0.0,0.0,0.0,2504,0
7327,6055200400,Napa,0,1,0,0.0,0.0,0.0,3618,0
7328,6055200501,Napa,0,1,0,0.0,0.0,0.0,5013,0
7329,6055200503,Napa,0,1,0,0.0,0.0,0.0,1769,0
7330,6055200504,Napa,0,1,0,0.0,0.0,0.0,6431,0
7331,6055200505,Napa,0,1,0,0.0,0.0,0.0,2460,0
7332,6055200601,Napa,0,1,0,0.0,0.0,0.0,5016,0
7333,6055200602,Napa,0,1,0,0.0,0.0,0.0,4468,0
7334,6055200703,Napa,0,1,0,0.0,0.0,0.0,3047,0
7335,6055200704,Napa,0,1,0,0.0,0.0,0.0,4514,0
7336,6055200705,Napa,0,1,0,0.0,0.0,0.0,2776,0
7337,6055200706,Napa,0,1,0,0.0,0.0,0.0,3283,0
7338,6055200707,Napa,0,1,0,0.0,0.0,0.0,3152,0
7339,6055200802,Napa,0,1,0,0.0,0.0,0.0,5481,0
7340,6055200803,Napa,0,1,0,0.0,0.0,0.0,2165,0
7341,6055200804,Napa,0,1,0,0.0,0.0,0.0,5566,0
7342,6055200900,Napa,0,1,0,0.0,0.0,0.0,1230,0
7343,6055201003,Napa,0,0,1,0.0,0.0,0.0,4389,0
7344,6055201004,Napa,0,1,0,0.0,0.0,0.0,6081,0
7345,6055201005,Napa,0,1,0,0.0,0.0,0.0,2418,0
7346,6055201006,Napa,0,1,0,0.0,0.0,0.0,3283,0
7347,6055201007,Napa,0,1,0,0.0,0.0,0.0,4089,0
7348,6055201101,Napa,0,1,0,0.0,0.0,0.0,1996,0
7349,6055201102,Napa,0,0,1,0.0,0.0,0.0,2055,0
7350,6055201200,Napa,0,0,1,0.0,0.0,0.0,4739,0
7351,6055201300,Napa,0,1,0,0.0,0.0,0.0,2933,0
7352,6055201401,Napa,0,0,1,0.0,0.0,0.0,3114,0
7353,6055201402,Napa,0,0,1,0.0,0.0,0.0,2871,0
7354,6055201403,Napa,0,0,1,0.0,0.0,0.0,800,0
7355,6055201500,Napa,0,1,0,0.0,0.0,0.0,1868,0
7356,6055201601,Napa,0,1,0,0.0,0.0,0.0,2287,0
7357,6055201602,Napa,0,1,0,0.0,0.0,0.0,3527,0
7358,6055201700,Napa,0,0,1,0.0,0.0,0.0,5373,0
7359,6055201800,Napa,0,0,1,0.0,0.0,0.0,1806,0
7360,6055201900,Napa,0,0,1,0.0,0.0,0.0,1293,0
7361,6055202000,Napa,0,1,0,0.0,0.0,0.0,5155,0
7362,6057000102,Nevada,0,1,0,0.0,0.0,0.0,6677,0
7363,6057000103,Nevada,0,0,1,0.0,0.0,0.0,7893,0
7364,6057000104,Nevada,0,1,0,0.0,0.0,0.0,3190,0
7365,6057000105,Nevada,0,0,1,0.0,0.0,0.0,2792,0
7366,6057000200,Nevada,0,0,1,0.0,0.0,0.0,2700,0
7367,6057000300,Nevada,0,0,1,0.0,0.0,0.0,2353,0
7368,6057000401,Nevada,0,1,0,0.0,0.0,0.0,5744,0
7369,6057000402,Nevada,0,1,0,0.0,0.0,0.0,6926,0
7370,6057000501,Nevada,1,1,0,0.0,0.0,0.0,6034,6034
7371,6057000502,Nevada,1,1,0,0.0,0.0,0.0,4664,4664
7372,6057000600,Nevada,1,1,0,0.0,0.0,0.0,6237,6237
7373,6057000701,Nevada,0,0,1,0.0,0.0,0.0,7436,0
7374,6057000702,Nevada,0,0,1,0.0,0.0,0.0,3968,0
7375,6057000801,Nevada,0,0,1,0.0,0.0,0.0,4888,0
7376,6057000802,Nevada,0,1,0,0.0,0.0,0.0,6528,0
7377,6057000900,Nevada,0,0,1,0.0,0.0,0.0,4348,0
7378,6057001203,Nevada,0,0,1,0.0,0.0,0.0,2927,0
7379,6057001204,Nevada,0,0,1,0.0,0.0,0.0,2832,0
7380,6057001205,Nevada,0,1,0,0.0,0.0,0.0,4537,0
7381,6057001206,Nevada,0,1,0,0.0,0.0,0.0,6090,0
7382,6059001101,Orange,0,1,0,0.0,0.0,0.0,4523,0
7383,6059001102,Orange,0,1,0,0.0,0.0,0.0,3144,0
7384,6059001103,Orange,0,1,0,0.0,0.0,0.0,4489,0
7385,6059001201,Orange,0,1,0,0.0,0.0,0.0,5505,0
7386,6059001202,Orange,0,1,0,0.0,0.0,0.0,3586,0
7387,6059001301,Orange,0,1,0,0.0,0.0,0.0,6423,0
7388,6059001303,Orange,0,1,0,0.0,0.0,0.0,5752,0
7389,6059001304,Orange,0,1,0,0.0,0.0,0.0,3803,0
7390,6059001401,Orange,0,1,0,0.0,0.0,0.0,5013,0
7391,6059001402,Orange,0,1,0,0.0,0.0,0.0,5185,0
7392,6059001403,Orange,0,1,0,0.0,0.0,0.0,3239,0
7393,6059001404,Orange,0,1,0,0.0,0.0,0.0,3972,0
7394,6059001501,Orange,0,1,0,0.0,0.0,0.0,6373,0
7395,6059001503,Orange,0,1,0,0.0,0.0,0.0,5099,0
7396,6059001504,Orange,0,1,0,0.0,0.0,0.0,4605,0
7397,6059001505,Orange,0,1,0,0.0,0.0,0.0,6876,0
7398,6059001506,Orange,0,1,0,0.0,0.0,0.0,4109,0
7399,6059001507,Orange,0,1,0,0.0,0.0,0.0,4665,0
7400,6059001601,Orange,0,1,0,0.0,0.0,0.0,7989,0
7401,6059001602,Orange,0,1,0,0.0,0.0,0.0,4687,0
7402,6059001704,Orange,0,1,0,0.0,0.0,0.0,7451,0
7403,6059001705,Orange,0,1,0,0.0,0.0,0.0,4343,0
7404,6059001706,Orange,0,1,0,0.0,0.0,0.0,3869,0
7405,6059001707,Orange,0,1,0,0.0,0.0,0.0,7482,0
7406,6059001708,Orange,0,1,0,0.0,0.0,0.0,3786,0
7407,6059001801,Orange,0,1,0,0.0,0.0,0.0,5544,0
7408,6059001802,Orange,1,1,0,0.0,0.0,0.0,7154,7154
7409,6059001901,Orange,0,1,0,0.0,0.0,0.0,2810,0
7410,6059001902,Orange,0,1,0,0.0,0.0,0.0,2967,0
7411,6059001903,Orange,0,1,0,0.0,0.0,0.0,3418,0
7412,6059011000,Orange,0,1,0,0.0,0.0,0.0,6626,0
7413,6059011101,Orange,0,1,0,0.0,0.0,0.0,4140,0
7414,6059011102,Orange,0,1,0,0.0,0.0,0.0,4356,0
7415,6059011200,Orange,0,1,0,0.0,0.0,0.0,3916,0
7416,6059011300,Orange,0,1,0,0.0,0.0,0.0,4379,0
7417,6059011401,Orange,0,1,0,0.0,0.0,0.0,1982,0
7418,6059011402,Orange,0,1,0,0.0,0.0,0.0,2325,0
7419,6059011403,Orange,0,1,0,0.0,0.0,0.0,5565,0
7420,6059011502,Orange,0,1,0,0.0,0.0,0.0,4101,0
7421,6059011503,Orange,0,1,0,0.0,0.0,0.0,1727,0
7422,6059011504,Orange,0,1,0,0.0,0.0,0.0,5473,0
7423,6059011601,Orange,0,1,0,0.0,0.0,0.0,7955,0
7424,6059011602,Orange,0,1,0,0.0,0.0,0.0,5237,0
7425,6059011707,Orange,0,1,0,0.0,0.0,0.0,6045,0
7426,6059011708,Orange,0,1,0,0.0,0.0,0.0,4317,0
7427,6059011709,Orange,0,1,0,0.0,0.0,0.0,4355,0
7428,6059011710,Orange,0,1,0,0.0,0.0,0.0,3442,0
7429,6059011711,Orange,0,1,0,0.0,0.0,0.0,7305,0
7430,6059011712,Orange,0,1,0,0.0,0.0,0.0,4865,0
7431,6059011714,Orange,1,1,0,0.0,0.0,0.0,499,499
7432,6059011715,Orange,0,1,0,0.0,0.0,0.0,6369,0
7433,6059011716,Orange,0,1,0,0.0,0.0,0.0,5410,0
7434,6059011717,Orange,0,1,0,0.0,0.0,0.0,2746,0
7435,6059011718,Orange,0,1,0,0.0,0.0,0.0,3263,0
7436,6059011720,Orange,0,1,0,0.0,0.0,0.0,7329,0
7437,6059011721,Orange,0,1,0,0.0,0.0,0.0,5023,0
7438,6059011722,Orange,0,1,0,0.0,0.0,0.0,2363,0
7439,6059021802,Orange,0,1,0,0.0,0.0,0.0,7091,0
7440,6059021807,Orange,0,1,0,0.0,0.0,0.0,4131,0
7441,6059021809,Orange,0,1,0,0.0,0.0,0.0,2902,0
7442,6059021810,Orange,0,1,0,0.0,0.0,0.0,3627,0
7443,6059021812,Orange,0,1,0,0.0,0.0,0.0,6339,0
7444,6059021813,Orange,0,1,0,0.0,0.0,0.0,25,0
7445,6059021814,Orange,0,1,0,0.0,0.0,0.0,6816,0
7446,6059021815,Orange,0,1,0,0.0,0.0,0.0,7751,0
7447,6059021816,Orange,0,1,0,0.0,0.0,0.0,4833,0
7448,6059021817,Orange,0,1,0,0.0,0.0,0.0,3479,0
7449,6059021820,Orange,0,1,0,0.0,0.0,0.0,4258,0
7450,6059021821,Orange,0,1,0,0.0,0.0,0.0,6582,0
7451,6059021822,Orange,0,1,0,0.0,0.0,0.0,7488,0
7452,6059021823,Orange,0,1,0,0.0,0.0,0.0,3299,0
7453,6059021824,Orange,0,1,0,0.0,0.0,0.0,2678,0
7454,6059021825,Orange,0,1,0,0.0,0.0,0.0,3107,0
7455,6059021826,Orange,0,1,0,0.0,0.0,0.0,2682,0
7456,6059021827,Orange,0,1,0,0.0,0.0,0.0,3028,0
7457,6059021828,Orange,0,1,0,0.0,0.0,0.0,4362,0
7458,6059021829,Orange,0,1,0,0.0,0.0,0.0,5329,0
7459,6059021830,Orange,0,1,0,0.0,0.0,0.0,5862,0
7460,6059021903,Orange,0,1,0,0.0,0.0,0.0,4034,0
7461,6059021905,Orange,0,1,0,0.0,0.0,0.0,5485,0
7462,6059021912,Orange,0,1,0,0.0,0.0,0.0,4828,0
7463,6059021913,Orange,0,1,0,0.0,0.0,0.0,8140,0
7464,6059021914,Orange,0,1,0,0.0,0.0,0.0,4218,0
7465,6059021915,Orange,0,1,0,0.0,0.0,0.0,3985,0
7466,6059021916,Orange,0,1,0,0.0,0.0,0.0,3529,0
7467,6059021917,Orange,0,1,0,0.0,0.0,0.0,3435,0
7468,6059021918,Orange,0,1,0,0.0,0.0,0.0,5067,0
7469,6059021919,Orange,0,1,0,0.0,0.0,0.0,2662,0
7470,6059021920,Orange,0,1,0,0.0,0.0,0.0,6892,0
7471,6059021921,Orange,0,1,0,0.0,0.0,0.0,4496,0
7472,6059021922,Orange,0,1,0,0.0,0.0,0.0,4834,0
7473,6059021923,Orange,0,1,0,0.0,0.0,0.0,6643,0
7474,6059021924,Orange,0,1,0,0.0,0.0,0.0,4192,0
7475,6059032002,Orange,0,1,0,0.0,0.0,0.0,6210,0
7476,6059032003,Orange,0,1,0,0.0,0.0,0.0,4852,0
7477,6059032011,Orange,0,0,1,0.0,0.0,0.0,1606,0
7478,6059032012,Orange,0,1,0,0.0,0.0,0.0,3626,0
7479,6059032013,Orange,0,1,0,0.0,0.0,0.0,4984,0
7480,6059032014,Orange,0,1,0,0.0,0.0,0.0,6323,0
7481,6059032015,Orange,0,1,0,0.0,0.0,0.0,6548,0
